Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Transmission oil temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Time(s)
358.4,1338,85,3,78,22,-0.3,2,878
332.8,1246,85,3,78,21,-0.3,2,879
320,1181,85,3,78,20,-0.3,2,880
320,1121,84,3,78,19,-0.3,2,881
320,1074,84,3,78,18,-0.3,2,882
307.2,1031,84,3,78,17,-0.3,2,883
307.2,985,84,3,78,15,-0.6,2,884
345.6,937,84,3,78,14,-0.3,2,885
345.6,890,84,3,78,13,-0.2,2,886
345.6,859,84,3,78,12,-0.1,2,887
358.4,840,84,3,78,12,-0.1,2,888
371.2,827,84,3,78,10,-0.9,2,889
396.8,823,84,3,78,8,-0.1,2,890
358.4,829,84,3,78,7,-0.4,2,891
332.8,800,84,1,78,6,-0.6,2,892
358.4,771,84,1,78,4,-0.5,2,893
384,774,84,1,78,0,-0.5,2,894
332.8,705,85,1,78,0,-0.3,2,895
332.8,667,85,1,78,0,0,2,896
332.8,667,85,1,78,0,0,2,897
320,665,85,1,78,0,0,2,898
320,664,85,1,78,0,0,2,899
320,666,86,1,78,0,0,2,900
332.8,665,86,1,78,0,0,2,901
320,665,86,1,78,0,0,2,902
332.8,668,86,1,78,0,0,2,903
332.8,665,86,1,78,0,0,2,904
332.8,666,86,1,78,0,0,2,905
332.8,664,87,1,78,0,0,2,906
332.8,664,87,1,78,0,0,2,907
332.8,665,87,1,78,0,0,2,908
332.8,664,87,1,78,0,0,2,909
332.8,669,87,1,78,0,0,2,910
345.6,666,87,1,78,0,0,2,911
332.8,666,87,1,78,0,0,2,912
332.8,668,87,1,78,0,0,2,913
332.8,664,87,1,78,0,0,2,914
345.6,669,87,1,78,0,0,2,915
345.6,666,87,1,78,0,0,2,916
332.8,667,87,1,78,0,0,2,917
332.8,670,87,1,78,0,0,2,918
345.6,665,87,1,78,0,0,2,919
345.6,672,87,1,78,0,0,2,920
332.8,668,87,1,78,0,0,2,921
345.6,671,87,1,78,0,0,2,922
345.6,668,87,1,78,0,0,2,923
332.8,670,87,1,78,0,0,2,924
332.8,670,87,1,78,0,0,2,925
345.6,663,87,1,78,0,0,2,926
345.6,669,87,1,78,0,0,2,927
332.8,670,87,1,78,0,0,2,928
358.4,699,87,1,78,0,0.3,1,929
704,1167,87,1,78,2,1.2,1,930
1075.2,1534,87,1,78,7,1.4,1,931
1536,2070,87,1,78,12,1.5,1,932
576,1840,87,1,78,14,0,1,933
473.6,1306,87,2,78,14,-0.2,1,934
627.2,1410,87,2,78,14,0.1,1,935
1126.4,1703,87,2,78,15,0.8,1,936
537.6,1578,87,2,78,16,0,1,937
588.8,1568,86,2,78,16,0,1,938
1075.2,1787,86,2,78,17,0.5,1,939
972.8,1881,86,2,78,18,0.4,1,940
857.6,1944,85,2,78,19,0.2,1,941
972.8,1725,85,3,78,21,0.4,1,942
550.4,1431,84,3,78,21,0,2,943
486.4,1363,84,3,78,21,-0.3,2,944
448,1216,84,3,78,18,-1.2,2,945
448,1069,84,3,78,15,-0.2,2,946
409.6,981,84,3,78,14,-0.8,2,947
409.6,901,84,3,78,11,-0.7,2,948
396.8,849,84,3,78,9,-0.5,2,949
396.8,834,84,3,78,6,-0.9,2,950
358.4,782,84,1,78,3,-0.4,2,951
384,774,84,1,78,1,-0.3,2,952
345.6,728,84,1,78,0,-0.4,2,953
307.2,668,84,1,78,0,0.1,2,954
320,667,84,1,78,0,0.1,2,955
320,669,84,1,78,0,0.1,2,956
320,666,84,1,78,0,0.1,2,957
320,665,85,1,78,0,0,2,958
332.8,665,85,1,78,0,0.1,2,959
332.8,665,85,1,78,0,0.1,2,960
320,664,85,1,78,0,0.1,2,961
320,665,86,1,78,0,0.1,2,962
320,667,86,1,78,0,0.1,2,963
345.6,668,86,1,78,0,0.1,2,964
332.8,665,86,1,78,0,0.1,2,965
320,667,86,1,78,0,0.1,2,966
332.8,671,87,1,78,0,0.2,1,967
358.4,712,87,1,78,0,0.3,1,968
371.2,751,87,1,78,0,0.3,2,969
371.2,726,87,1,78,0,-0.5,2,970
332.8,669,87,1,78,0,-0.1,2,971
332.8,666,87,1,78,0,0.1,2,972
332.8,669,87,1,78,0,0.1,2,973
345.6,665,87,1,78,0,0,2,974
332.8,665,87,1,78,0,0,2,975
332.8,669,87,1,78,0,0.1,2,976
332.8,668,87,1,78,0,0.1,2,977
332.8,666,87,1,78,0,0.1,2,978
345.6,668,87,1,78,0,0.1,2,979
332.8,666,87,1,78,0,0.1,2,980
332.8,668,87,1,78,0,0.1,2,981
345.6,670,87,1,78,0,0.1,2,982
345.6,667,87,1,78,0,0.1,2,983
332.8,667,88,1,78,0,0.1,2,984
332.8,667,88,1,78,0,0.2,2,985
345.6,668,88,1,78,0,0.1,2,986
332.8,671,88,1,78,0,0.2,1,987
358.4,722,88,1,79,0,0.3,1,988
371.2,756,88,1,79,2,0.3,1,989
384,783,88,1,79,3,0.3,2,990
371.2,759,88,1,79,2,-0.6,2,991
371.2,731,88,1,79,0,-0.4,2,992
345.6,673,87,1,79,0,0,2,993
332.8,673,87,1,79,0,0.1,2,994
358.4,709,87,1,79,0,0.3,1,995
780.8,1227,87,1,79,2,1.4,1,996
947.2,1507,87,1,79,7,1.2,1,997
1075.2,1853,87,1,79,11,0.9,1,998
742.4,1527,87,2,79,12,0.3,1,999
1484.8,1880,87,2,79,15,1.3,1,1000
1152,1928,87,2,79,18,0.7,1,1001
1420.8,2122,87,2,79,20,0.8,1,1002
2227.2,2478,86,2,79,24,1.2,1,1003
601.6,2035,86,2,79,25,0,1,1004
1536,1927,85,3,79,26,0.7,1,1005
806.4,1771,85,3,79,26,0.1,1,1006
704,1710,84,3,79,26,0,1,1007
1958.4,2033,84,3,79,27,1,1,1008
1433.6,2008,84,3,79,29,0.6,1,1009
1574.4,2143,84,3,79,31,0.6,1,1010
1395.2,1971,84,4,79,32,0.3,1,1011
1369.6,1866,84,4,79,34,0.4,1,1012
243.2,1533,84,4,79,33,-0.5,2,1013
0,1511,84,4,79,32,-0.6,2,1014
0,1407,84,4,79,30,-0.7,2,1015
64,1197,84,4,79,27,-0.8,2,1016
320,1024,84,4,79,26,-0.4,1,1017
819.2,1375,84,4,79,25,0.1,1,1018
1510.4,1729,84,4,79,26,0.5,1,1019
2816,2345,84,3,79,29,1.3,1,1020
3136,2454,84,3,79,33,1.2,1,1021
716.8,2071,84,3,79,35,-0.1,1,1022
691.2,1717,84,4,79,35,-0.1,1,1023
934.4,1766,84,4,79,35,0,1,1024
1907.2,1849,84,4,79,37,0.7,1,1025
934.4,1826,84,4,79,38,0,1,1026
140.8,1717,84,4,79,37,-0.6,1,1027
345.6,1725,84,4,79,36,-0.3,1,1028
601.6,1658,84,4,79,35,-0.2,1,1029
1382.4,1750,85,4,79,35,0.3,1,1030
1369.6,1723,85,4,79,35,0.5,1,1031
1881.6,1782,85,4,79,37,0.7,1,1032
2278.4,2196,85,4,79,38,0.8,1,1033
3584,2798,85,3,79,40,1.2,1,1034
2073.6,2712,85,3,79,41,0.6,1,1035
2611.2,2339,85,4,79,42,0.8,1,1036
1587.2,2184,85,4,79,42,0.4,1,1037
1715.2,2176,85,4,79,41,0.4,1,1038
2624,2214,84,4,80,42,1,1,1039
2700.8,2201,84,4,80,43,1,1,1040
3187.2,2467,84,4,80,44,1,1,1041
3276.8,2558,84,4,80,46,1,1,1042
2841.6,2523,84,4,80,47,0.8,1,1043
473.6,1870,84,4,80,46,-0.2,1,1044
499.2,1500,84,5,80,43,-0.2,1,1045
512,1445,84,5,80,41,-0.1,1,1046
409.6,1293,84,5,80,38,-0.2,1,1047
691.2,1397,84,5,80,36,0,1,1048
1638.4,1838,84,4,80,35,0.4,1,1049
2995.2,2488,84,3,80,36,1,1,1050
2150.4,2464,85,3,80,36,0.6,1,1051
2803.2,2310,85,4,80,38,1,1,1052
2944,2376,85,4,80,40,1,1,1053
3046.4,2422,85,4,80,43,0.9,1,1054
1024,2155,85,4,80,44,0,1,1055
2688,2479,85,4,80,45,0.7,1,1056
4198.4,3295,85,3,80,49,1.3,1,1057
1612.8,3132,85,3,80,51,0.2,1,1058
1600,2588,85,4,80,52,0.2,1,1059
1779.2,2648,85,4,81,53,0.2,1,1060
2841.6,2842,85,4,81,55,0.7,1,1061
2841.6,2933,85,4,81,57,0.6,1,1062
832,2780,84,4,81,58,-0.2,1,1063
2188.8,2933,84,4,81,58,0.4,1,1064
3417.6,3126,84,4,81,61,0.8,1,1065
2265.6,3090,84,4,81,62,0.3,1,1066
3033.6,2607,84,5,81,64,0.5,1,1067
3302.4,2574,84,5,81,65,0.6,1,1068
3776,3011,84,5,81,67,0.5,1,1069
3622.4,3494,84,4,82,69,0.7,1,1070
2380.8,2864,84,5,82,70,0.2,1,1071
2457.6,2677,84,5,82,71,0.3,1,1072
2176,2666,84,5,82,72,0.2,1,1073
1408,2596,84,5,82,73,0,1,1074
1945.6,2650,84,5,82,73,0.1,1,1075
1254.4,2587,84,5,82,72,-0.1,1,1076
883.2,2510,84,5,82,72,-0.2,1,1077
1216,2567,85,5,82,71,-0.1,1,1078
2009.6,2641,85,5,82,72,0.2,1,1079
512,2319,85,5,82,71,-0.4,1,1080
38.4,2052,85,5,82,69,-0.5,1,1081
0,1936,85,5,82,68,-0.5,1,1082
473.6,2167,85,5,82,66,-0.4,1,1083
2124.8,2490,85,5,82,66,0.2,1,1084
1945.6,2473,85,5,82,67,0.1,1,1085
2342.4,2249,85,6,82,67,0.2,1,1086
1024,1942,85,6,82,68,-0.1,1,1087
358.4,1678,85,6,82,67,-0.4,1,1088
1036.8,1793,85,6,82,66,-0.1,1,1089
755.2,1732,85,6,82,66,-0.2,1,1090
307.2,1701,85,6,82,64,-0.4,1,1091
1305.6,1831,85,6,82,64,0.1,1,1092
2406.4,2264,85,5,82,65,0.2,1,1093
3328,2599,85,5,82,66,0.5,1,1094
3315.2,2550,85,5,82,68,0.5,1,1095
2496,2443,85,5,82,70,0.3,1,1096
499.2,2075,85,5,83,69,-0.3,1,1097
640,1851,85,6,83,69,-0.2,1,1098
998.4,1853,85,6,83,68,-0.1,1,1099
2803.2,2401,85,5,83,69,0.3,1,1100
2572.8,2599,85,5,83,70,0.2,1,1101
1011.2,1918,85,6,83,70,-0.1,1,1102
1382.4,1870,85,6,83,69,0,1,1103
2150.4,1879,85,6,83,70,0.3,1,1104
2636.8,2296,85,5,83,71,0.2,1,1105
3571.2,2788,85,5,83,73,0.5,1,1106
3443.2,2819,85,5,83,74,0.5,1,1107
627.2,2322,85,5,83,74,-0.3,1,1108
601.6,1957,85,6,83,73,-0.3,1,1109
640,1939,85,6,84,73,-0.3,1,1110
1190.4,1945,85,6,84,72,0,1,1111
1088,1923,85,6,84,72,-0.1,1,1112
896,1923,85,6,84,72,-0.1,1,1113
2688,2465,85,5,84,72,0.2,1,1114
3584,2814,85,5,84,74,0.6,1,1115
1100.8,2488,85,5,84,74,-0.1,1,1116
2329.6,2309,85,6,84,74,0.2,1,1117
1523.2,2577,85,5,84,74,-0.1,1,1118
448,1992,85,6,84,73,-0.4,1,1119
729.6,1941,85,6,84,72,-0.3,1,1120
691.2,1889,85,6,84,71,-0.3,2,1121
268.8,1839,85,6,84,69,-0.8,2,1122
0,1737,85,6,84,65,-1.2,2,1123
204.8,1669,85,6,84,63,-0.5,1,1124
2521.6,2233,85,5,84,62,0.2,1,1125
3251.2,2543,85,5,84,64,0.5,1,1126
2752,2460,85,5,84,65,0.4,1,1127
563.2,2049,85,5,84,65,-0.3,1,1128
576,1745,85,6,84,64,-0.3,1,1129
601.6,1700,85,6,84,63,-0.3,1,1130
972.8,1739,85,6,84,63,-0.1,1,1131
1920,1759,85,6,84,63,0.2,1,1132
985.6,1756,85,6,84,64,-0.1,2,1133
332.8,1477,85,6,84,60,-1.7,2,1134
230.4,1168,85,6,84,57,-0.7,1,1135
1036.8,1991,85,5,84,55,-0.1,1,1136
2470.4,2320,85,5,84,56,0.5,1,1137
2918.4,2394,85,5,84,58,0.5,1,1138
2892.8,2467,85,5,84,59,0.4,1,1139
3558.4,3156,85,4,84,61,0.8,1,1140
1766.4,2955,85,4,84,62,0.1,1,1141
1638.4,2357,85,5,84,62,0.1,1,1142
3635.2,2920,85,4,85,63,0.5,1,1143
1920,3036,84,4,85,63,0.1,1,1144
2227.2,2469,84,5,85,64,0.3,1,1145
3289.6,2565,84,5,85,65,0.6,1,1146
3276.8,2597,84,5,85,66,0.5,1,1147
2944,2553,84,5,85,68,0.4,1,1148
1856,2409,84,5,85,68,0,1,1149
3392,2657,84,5,85,69,0.5,1,1150
3417.6,2702,84,5,85,70,0.5,1,1151
2137.6,2582,84,6,85,70,0.1,1,1152
3443.2,2734,84,5,85,71,0.5,1,1153
3545.6,2788,85,5,85,73,0.5,1,1154
3622.4,2830,85,5,85,74,0.5,1,1155
3660.8,2883,85,5,85,76,0.5,1,1156
3699.2,2936,85,5,86,77,0.6,1,1157
3840,2988,85,5,86,79,0.6,1,1158
1075.2,2600,85,5,86,79,-0.2,1,1159
1331.2,2195,85,6,86,78,-0.1,1,1160
3712,2892,85,5,86,78,0.4,1,1161
3443.2,2890,85,5,86,79,0.4,1,1162
550.4,2426,85,5,86,78,-0.3,1,1163
691.2,2068,86,6,86,76,-0.3,1,1164
1843.2,2071,86,6,86,75,0.1,1,1165
691.2,1971,86,6,86,74,-0.3,1,1166
1177.6,1934,86,6,86,73,0,1,1167
1740.8,1977,86,6,86,72,0.1,1,1168
3456,2722,86,5,86,72,0.4,1,1169
3584,2774,86,5,86,72,0.5,1,1170
1254.4,2452,86,5,86,72,-0.1,1,1171
537.6,1871,86,6,86,70,-0.3,1,1172
3174.4,2753,86,5,86,69,0.2,1,1173
4518.4,3553,86,4,86,70,0.9,1,1174
1331.2,2936,86,4,86,69,0,1,1175
2841.6,2639,85,5,86,69,0.4,1,1176
2137.6,2536,85,5,87,69,0.2,1,1177
1868.8,2525,85,5,87,68,0.1,1,1178
1536,2444,85,5,87,67,0,1,1179
870.4,2239,85,5,87,65,-0.3,1,1180
2508.8,2494,85,5,87,65,0.3,1,1181
2342.4,2499,85,5,87,65,0.4,1,1182
1292.8,2277,85,5,87,65,-0.1,1,1183
128,1818,85,5,87,63,-0.4,1,1184
0,1492,85,5,87,60,-0.5,2,1185
281.6,1380,85,5,87,57,-0.5,1,1186
384,1544,85,5,87,55,-0.4,1,1187
1856,2120,85,5,87,53,0.2,1,1188
1574.4,2079,85,5,87,53,0.2,1,1189
2828.8,2444,85,4,87,53,0.5,1,1190
4544,3521,85,3,87,55,1.1,1,1191
4992,3871,85,3,87,59,1.5,1,1192
2124.8,3249,85,4,87,60,0.3,1,1193
2329.6,3023,85,4,87,60,0.4,1,1194
1843.2,2988,85,4,87,60,0.2,1,1195
1676.8,2949,85,4,87,60,0.1,1,1196
601.6,2754,85,4,87,58,-0.4,1,1197
1344,2825,85,4,87,57,0,1,1198
1433.6,2793,85,4,88,57,0.1,1,1199
857.6,2682,85,4,88,55,-0.1,1,1200
1779.2,2692,85,4,88,55,0.3,1,1201
921.6,2613,85,4,88,55,-0.1,1,1202
1830.4,2726,85,4,88,54,0.3,1,1203
883.2,2591,85,4,88,53,-0.1,1,1204
1318.4,2608,85,4,88,53,0.1,1,1205
985.6,2514,85,4,88,51,-0.1,1,1206
3366.4,2782,85,4,88,52,0.9,1,1207
1241.6,2563,85,4,88,53,0,1,1208
3187.2,2814,85,4,88,53,0.8,1,1209
3712,2876,85,4,88,56,1,1,1210
2867.2,2869,85,4,88,57,0.7,1,1211
3328,3072,85,4,88,59,0.9,1,1212
2214.4,3007,85,4,88,60,0.3,1,1213
2214.4,3035,86,4,88,60,0.4,1,1214
2931.2,3121,86,4,88,62,0.6,1,1215
1715.2,3031,86,4,88,61,0.1,1,1216
1715.2,3004,86,4,88,61,0.1,1,1217
1433.6,2929,86,4,88,60,0,1,1218
2163.2,3013,86,4,88,61,0.3,1,1219
1676.8,2998,86,4,88,61,0.1,1,1220
678.4,2833,86,4,88,60,-0.3,1,1221
153.6,2573,86,4,88,58,-0.5,1,1222
1292.8,2750,86,4,88,57,0,1,1223
2739.2,2923,86,4,88,58,0.6,1,1224
3673.6,2954,87,4,88,61,0.9,1,1225
3968,3074,87,4,88,64,1,1,1226
3072,3205,87,4,88,67,0.6,1,1227
320,2612,87,5,88,67,-0.3,1,1228
1062.4,1957,87,6,88,67,-0.1,1,1229
1254.4,1928,87,6,89,67,0,1,1230
230.4,1730,87,6,89,66,-0.5,1,1231
0,1714,87,6,89,64,-0.5,1,1232
0,1672,87,6,89,63,-0.4,1,1233
0,1626,87,6,88,62,-0.4,1,1234
435.2,1618,87,6,88,61,-0.3,1,1235
422.4,1528,87,6,88,60,-0.3,1,1236
1100.8,1793,87,6,88,60,0,1,1237
1536,1938,87,6,88,61,0.2,1,1238
1344,1905,87,6,88,61,0.1,1,1239
1587.2,2235,86,5,88,62,0,1,1240
1740.8,2198,86,5,88,62,0.2,1,1241
1651.2,2197,86,5,88,63,0.1,1,1242
371.2,2153,86,5,88,63,-0.4,1,1243
0,2115,85,5,88,62,-0.4,1,1244
524.8,2099,85,5,88,61,-0.3,1,1245
729.6,2090,85,5,88,60,-0.1,1,1246
640,2073,85,5,88,60,-0.2,1,1247
1984,2147,85,5,88,61,0.3,1,1248
2534.4,2177,85,5,88,63,0.6,1,1249
2073.6,2221,85,5,88,64,0.4,1,1250
563.2,2213,85,5,89,64,-0.3,1,1251
1510.4,2282,85,5,89,65,0.1,1,1252
396.8,2190,85,5,89,64,-0.4,1,1253
0,2155,85,5,89,63,-0.4,1,1254
102.4,2113,85,5,89,62,-0.4,1,1255
1408,2177,85,5,89,62,0.1,1,1256
1945.6,2187,85,5,89,63,0.3,1,1257
665.6,2165,85,5,89,63,-0.2,1,1258
1945.6,2271,85,5,89,63,0.3,1,1259
1843.2,2253,85,5,89,65,0.2,1,1260
473.6,2205,85,5,89,64,-0.3,1,1261
1036.8,2230,85,5,89,64,0,1,1262
1036.8,2216,85,5,89,64,0,1,1263
409.6,2169,85,5,89,63,-0.4,1,1264
25.6,2136,85,5,89,62,-0.4,1,1265
25.6,2093,85,5,89,61,-0.4,1,1266
998.4,2128,85,5,89,61,0,1,1267
678.4,2083,85,5,89,60,-0.2,1,1268
396.8,2037,85,5,89,60,-0.3,1,1269
550.4,2037,85,5,89,59,-0.2,1,1270
1331.2,2056,85,5,89,59,0.1,1,1271
1561.6,2079,85,5,89,60,0.2,1,1272
1676.8,2120,85,5,89,61,0.3,1,1273
1049.6,2138,85,5,89,62,0,1,1274
1177.6,2154,85,5,89,63,0,1,1275
1203.2,2223,85,5,89,63,0,1,1276
1523.2,2228,85,5,89,64,0.2,1,1277
499.2,2182,85,5,89,63,-0.3,1,1278
768,2203,85,5,89,63,-0.1,1,1279
1254.4,2218,85,5,89,63,0.1,1,1280
1011.2,2198,85,5,89,64,0,1,1281
1484.8,2291,85,5,89,64,0.2,1,1282
640,2208,85,5,89,64,-0.2,1,1283
896,2219,85,5,89,64,-0.1,1,1284
1267.2,2216,85,5,89,64,0.1,1,1285
1433.6,2237,85,5,89,65,0.1,1,1286
524.8,2210,85,5,89,65,-0.3,1,1287
409.6,2192,86,5,89,64,-0.3,1,1288
716.8,2177,86,5,89,63,-0.2,1,1289
806.4,2197,86,5,89,63,-0.1,1,1290
614.4,2150,86,5,89,62,-0.2,1,1291
665.6,2159,86,5,89,62,-0.2,1,1292
1011.2,2166,86,5,89,62,0,1,1293
806.4,2137,86,5,89,62,-0.1,1,1294
678.4,2151,86,5,89,62,-0.2,1,1295
1587.2,2212,86,5,89,62,0.2,1,1296
576,2152,86,5,89,62,-0.2,1,1297
1523.2,2213,86,5,89,63,0.2,1,1298
1484.8,2197,86,5,89,64,0.2,1,1299
601.6,2195,86,5,89,63,-0.2,1,1300
1651.2,2261,86,5,89,64,0.2,1,1301
1792,2251,86,5,89,65,0.3,1,1302
1600,2290,86,5,89,66,0.2,1,1303
1408,1989,86,6,89,67,0.1,1,1304
806.4,1861,86,6,89,67,-0.1,1,1305
1369.6,1887,86,6,89,68,0.1,1,1306
499.2,1802,86,6,89,67,-0.2,1,1307
614.4,1804,86,6,89,67,-0.2,1,1308
768,1789,86,6,89,67,-0.1,1,1309
1318.4,1804,86,6,89,67,0.1,1,1310
601.6,1788,86,6,89,67,-0.2,1,1311
1216,1891,86,6,89,67,0,1,1312
460.8,1749,86,6,89,67,-0.3,1,1313
192,1754,86,6,89,66,-0.3,1,1314
486.4,1744,86,6,89,66,-0.2,1,1315
192,1711,86,6,89,65,-0.3,1,1316
627.2,1754,86,6,89,64,-0.2,1,1317
1625.6,1885,86,6,89,65,0.2,1,1318
1408,1787,86,6,89,65,0.1,1,1319
358.4,1665,86,6,89,65,-0.3,1,1320
576,1752,86,6,89,64,-0.2,1,1321
448,1680,86,6,89,64,-0.3,1,1322
960,1776,86,6,89,64,-0.1,1,1323
1113.6,1836,86,6,89,64,0,1,1324
2214.4,2151,86,6,89,65,0.3,1,1325
601.6,1761,86,6,89,66,-0.2,1,1326
1868.8,1825,86,6,89,67,0.2,1,1327
1907.2,1829,86,6,89,69,0.2,1,1328
1036.8,1844,86,6,89,70,-0.2,1,1329
192,1808,86,6,89,69,-0.6,1,1330
217.6,1821,86,6,89,69,-0.4,1,1331
1164.8,1899,86,6,89,69,-0.1,1,1332
1395.2,1886,86,6,89,70,0,1,1333
1587.2,1917,86,6,89,72,0.1,1,1334
806.4,1929,86,6,89,73,-0.2,1,1335
1024,2009,85,6,89,73,-0.1,1,1336
1305.6,2004,85,6,89,74,0,1,1337
1228.8,2014,85,6,89,76,0,1,1338
793.6,2029,85,6,89,76,-0.2,1,1339
268.8,2018,85,6,89,76,-0.5,1,1340
499.2,2030,85,6,89,76,-0.3,1,1341
448,2024,84,6,89,76,-0.3,1,1342
422.4,2031,84,6,89,76,-0.3,1,1343
268.8,2005,84,6,89,76,-0.4,1,1344
0,2007,84,6,89,76,-0.4,1,1345
0,1984,84,6,89,75,-0.5,2,1346
76.8,1966,84,6,89,75,-0.5,1,1347
601.6,1998,84,6,89,75,-0.3,1,1348
1139.2,2040,84,6,89,76,-0.1,1,1349
1011.2,2040,84,6,89,77,-0.1,1,1350
345.6,2028,83,6,89,77,-0.4,1,1351
320,2043,83,6,89,76,-0.3,1,1352
2867.2,2532,83,5,89,78,0.2,1,1353
3366.4,2979,83,5,89,80,0.5,1,1354
652.8,2514,83,5,89,81,-0.3,1,1355
716.8,2201,83,6,89,81,-0.3,1,1356
768,2179,83,6,89,82,-0.3,1,1357
512,2176,83,6,89,82,-0.4,1,1358
64,2172,83,6,89,81,-0.5,1,1359
550.4,2155,83,6,89,81,-0.3,1,1360
230.4,2148,83,6,89,81,-0.5,1,1361
0,2134,83,6,89,81,-0.5,2,1362
0,2104,83,6,89,80,-0.6,2,1363
0,2038,83,6,89,78,-1.2,2,1364
0,2015,83,6,89,77,-0.5,1,1365
0,1999,83,6,89,76,-0.5,1,1366
0,1990,82,6,89,75,-0.5,1,1367
0,1983,82,6,89,75,-0.5,1,1368
0,1967,82,6,89,75,-0.5,1,1369
0,1956,82,6,89,74,-0.5,1,1370
0,1945,82,6,89,74,-0.5,1,1371
0,1940,81,6,89,73,-0.5,1,1372
76.8,1943,81,6,89,73,-0.4,1,1373
576,1949,81,6,89,73,-0.2,1,1374
460.8,1950,81,6,89,73,-0.3,1,1375
499.2,1954,81,6,89,73,-0.3,1,1376
358.4,1946,81,6,89,73,-0.4,1,1377
1113.6,2038,81,6,89,74,-0.1,1,1378
1728,2061,81,6,89,75,0.2,1,1379
1036.8,2047,81,6,89,77,-0.1,1,1380
857.6,2088,81,6,89,77,-0.1,1,1381
870.4,2089,81,6,89,78,-0.2,1,1382
384,2061,81,6,89,78,-0.4,1,1383
0,2052,81,6,89,77,-0.4,1,1384
0,2033,81,6,89,77,-0.5,1,1385
0,2014,82,6,89,76,-0.4,1,1386
0,1954,82,6,89,74,-1.4,2,1387
0,1845,82,6,89,71,-0.6,1,1388
0,1840,82,6,89,70,-0.4,1,1389
0,1804,82,6,89,68,-0.5,2,1390
0,1736,82,6,89,66,-1,2,1391
89.6,1655,83,6,89,63,-0.7,1,1392
2457.6,2216,83,5,89,62,0.3,1,1393
4339.2,3275,83,4,89,64,0.9,1,1394
2752,3237,83,4,89,66,0.5,1,1395
1011.2,2374,83,5,89,66,0,1,1396
550.4,1909,83,6,89,66,-0.1,1,1397
1817.6,2089,83,6,89,66,0.2,1,1398
1971.2,2139,83,6,89,66,0.3,1,1399
1228.8,1918,82,6,89,67,0.1,1,1400
320,1713,82,6,89,66,-0.3,1,1401
1254.4,1851,82,6,89,65,0.1,1,1402
486.4,1719,82,6,89,65,-0.2,1,1403
1420.8,1925,82,6,89,64,0,1,1404
1331.2,2292,82,5,89,64,0,1,1405
1177.6,2239,83,5,89,63,0,1,1406
1740.8,2239,83,5,89,64,0.2,1,1407
1792,2344,83,5,89,64,0.2,1,1408
870.4,2237,83,5,89,64,-0.1,1,1409
1702.4,2276,83,5,89,64,0.2,1,1410
1062.4,2247,84,5,89,64,0,1,1411
435.2,2140,84,5,89,63,-0.3,1,1412
102.4,2113,84,5,89,62,-0.4,1,1413
793.6,2127,84,5,90,61,-0.1,1,1414
1664,2151,84,5,90,61,0.2,1,1415
460.8,2071,84,5,90,60,-0.3,1,1416
460.8,2049,84,5,90,59,-0.2,1,1417
1382.4,2108,84,5,90,59,0.2,1,1418
1497.6,2091,84,5,90,60,0.2,1,1419
576,2071,84,5,90,60,-0.2,1,1420
1344,2118,84,5,90,60,0.2,1,1421
896,2106,84,5,90,59,-0.1,1,1422
396.8,1965,84,5,90,59,-0.3,1,1423
409.6,1965,84,5,90,57,-0.3,1,1424
896,2007,84,5,90,57,0,1,1425
1126.4,2043,84,5,90,57,0.1,1,1426
1996.8,2105,84,5,90,58,0.4,1,1427
435.2,1939,84,5,90,58,-0.3,1,1428
614.4,1988,84,5,90,57,-0.2,1,1429
998.4,1983,84,5,90,57,0,1,1430
1228.8,2046,84,5,90,57,0.1,1,1431
716.8,1998,84,5,90,57,-0.1,1,1432
1369.6,2078,84,5,90,58,0.2,1,1433
1318.4,2041,85,5,90,59,0.1,1,1434
448,1989,85,5,90,59,-0.4,1,1435
908.8,2047,85,5,90,58,-0.1,1,1436
1459.2,2059,85,5,90,59,0.2,1,1437
806.4,2076,85,5,90,60,-0.1,1,1438
832,2078,85,5,90,60,-0.1,1,1439
345.6,2026,85,5,90,59,-0.4,1,1440
0,2001,85,5,90,59,-0.5,1,1441
588.8,2003,85,5,90,58,-0.3,1,1442
358.4,1970,85,5,90,58,-0.4,1,1443
332.8,1971,85,5,90,57,-0.3,1,1444
704,1990,84,5,90,57,-0.2,1,1445
870.4,2019,84,5,90,58,-0.1,1,1446
934.4,2035,84,5,90,58,-0.1,1,1447
947.2,2089,84,5,90,59,-0.1,1,1448
396.8,2001,84,5,90,59,-0.4,1,1449
102.4,2020,84,5,90,59,-0.5,1,1450
1740.8,2169,84,5,90,60,0.1,1,1451
3187.2,2487,84,5,90,62,0.6,1,1452
3379.2,2566,84,5,90,65,0.5,1,1453
3468.8,2661,84,5,90,68,0.6,1,1454
3635.2,2845,84,5,90,71,0.4,1,1455
2662.4,3576,84,4,90,73,0.1,1,1456
153.6,2752,84,5,90,74,-0.4,1,1457
524.8,1978,84,6,90,74,-0.3,1,1458
793.6,1995,84,6,90,74,-0.3,1,1459
704,1979,84,6,90,74,-0.3,1,1460
2137.6,2377,84,5,90,75,0,1,1461
3404.8,2899,84,6,90,77,0.4,1,1462
3980.8,3027,84,5,90,80,0.6,1,1463
3763.2,3061,84,5,90,83,0.5,1,1464
